#N E pmin p1min pmax wmin wmax wave
8724 115063 8.46e-13 8.46e-13 0.99892 0 2147483653.96603 74654.9039678011
#nodeindex nodename nodeweight
624 SLC1A7 0.04863
625 ZNF124 0.031512
626 BSPRY 0.049079
627 FLG 0.013327
628 OR5W2 0.049107
629 LRIG1 0.0066251
630 EPHB4 0.028007
631 MYCBP 0.016511
632 CDK6 0.0017509
633 APOA1 0.0031606
634 ZDHHC4 0.049743
635 PEX19 0.005306
636 LSM7 0.0013045
637 RFX7 0.049876
638 WNT7A 0.0019433
639 CALCOCO2 0.00039224
640 KCNN1 0.050445
641 NMB 0.004287
642 PHLDB2 0.011125
643 OR8K5 0.05053
644 CCL23 0.00078532
645 TRIM58 0.050682
646 SPRR2D 0.050714
647 FBXL17 0.015868
648 AKR1B1 0.050935
649 PIK3CD 0.0017907
650 HYPK 0.013247
651 RPF1 0.051285
652 ARRB1 0.0014012
653 BLVRB 0.051348
654 LIMD1 0.0013045
655 EIF2B5 0.013823
656 SNRPD2 0.0034711
657 SKP1 2.26e-06
658 ZNF497 0.05185
659 SNAP47 0.0018674
660 PRKCD 0.0018674
661 GBA 0.051929
662 CTSW 0.052012
663 MUC1 0.0030367
664 PARP8 0.052096
665 ITPKB 0.052428
666 FOSL1 0.0056939
667 ZNF385D 0.052515
668 GASK1A 0.052664
669 BCL2L10 0.010985
670 NRCAM 0.00012572
671 ATP8B4 0.052888
672 BRINP2 0.052961
673 DLD 0.0020125
674 ABHD17A 0.027956
675 MELK 0.00033197
676 MDM4 0.003472
677 PDHX 0.052973
678 TOPORS 0.053548
679 NDUFB6 0.026059
680 TAF6 0.012174
681 B3GNT3 0.0041989
682 DPT 0.045257
683 ATG10 0.053805
684 SPRR4 0.053828
685 CPN2 0.053996
686 UHMK1 0.0092404
687 SND1 0.0039132
688 IFNL2 0.054388
689 IMMP1L 0.054461
690 TATDN2 0.040126
691 PRCC 0.027336
692 THRAP3 0.0034988
693 SELENOF 0.037063
694 GPR151 0.00012572
695 CCDC125 0.030536
696 ZBTB11 0.051285
697 SDHAF3 0.026059
698 PPP2CA 0.00033197
699 DIRAS3 0.0027275
700 CCDC171 0.056243
701 NMD3 0.0079007
702 RNF38 0.056292
703 TMEM209 0.037063
704 LMX1B 0.056399
705 EHD1 0.0086943
706 GLB1L3 0.056585
707 ZNF383 0.0077488
708 MCCC1 1.51e-11
709 DNAJA1 0.00033197
710 GUCY1A2 0.027956
711 SORD 0.026109
712 PIGV 0.057175
713 ARL14 0.05725
714 SCGB2A1 0.011745
715 TBC1D2 0.057524
716 DDX58 0.00018941
717 ELF1 0.052502
718 ARL15 1.51e-11
719 DNM3 0.012967
720 DYNC2H1 0.057956
721 OR52B4 0.057996
722 MMP12 0.0055134
723 MAP3K21 0.011125
724 DHX36 0.058394
725 SEC11A 0.010868
726 LAYN 0.058475
727 ECM2 0.058523
728 MTERF1 0.058536
729 FBXL13 0.058613
730 OLIG2 0.032942
731 PHLDA3 0.01467
732 ENSA 1.51e-11
733 HECW1 0.05892
734 CAMK1 0.013737
735 PHB 0.013764
736 GJC3 0.058994
737 RPLP1 0.0027026
738 UAP1 0.026059
739 SUGP2 0.0595
740 MRPL12 0.0016871
741 OR2AG1 0.025027
742 NOL6 0.059686
743 JTB 0.045257
744 SSC4D 0.059703
745 CACFD1 0.059736
746 FANCF 0.010365
747 TRIM64C 0.060006
