#N E pmin p1min pmax wmin wmax wave
14607 171877 8.4623e-13 8.4623e-13 0.99601 0 2147483653.96645 74966.5803341096
#nodeindex nodename nodeweight
609 ANXA10 0.021052
610 CYP2A6 8.4623e-13
611 LACTB 0.021173
612 HLX 0.0089319
613 HDAC5 1.1382e-05
614 LEKR1 0.021395
615 ISCU 0.021437
616 CHST6 0.021484
617 ZNF154 0.021571
618 HOXC6 0.021624
619 POLE4 2.3947e-06
620 TAF6L 0.012174
621 EIF2B2 0.0087992
622 TNR 0.021869
623 ALX4 0.021917
624 LCA5 0.02201
625 AGPAT1 0.00011999
626 GNPTAB 0.0063517
627 SLC35F1 0.022327
628 MYBPC2 0.022354
629 HERC3 0.022379
630 RPN1 0.0066541
631 ITGB1 0.00049243
632 C12orf45 0.022544
633 OSBPL5 0.022556
634 STX7 0.0027026
635 TESK2 0.02266
636 C12orf49 0.022664
637 VPS41 0.015687
638 AKAP8L 0.022787
639 IGFBP6 0.022789
640 GPR20 0.022926
641 TRPC3 0.0088868
642 IRX1 0.0035003
643 PINX1 0.0054795
644 SEC13 0.00050579
645 USB1 0.023384
646 IL6ST 3.0456e-06
647 PLEKHF2 0.023479
648 IDO1 0.023505
649 ZC3H8 0.0096463
650 ATXN3 0.00022842
651 SULF1 0.0066892
652 UBR5 0.023809
653 CLDN7 0.022522
654 NAP1L4 1.223e-06
655 OR6K6 0.02392
656 RAB32 0.023942
657 MYO1B 0.023963
658 CENPU 0.01675
659 RER1 0.015653
660 LGALS4 0.024011
661 LXN 0.024032
662 GIGYF1 0.0013045
663 SAR1B 0.0083013
664 MCU 0.0083852
665 RAB42 0.024155
666 GJD3 0.024205
667 SNTB2 0.02429
668 TMPO 0.024334
669 CXCR5 0.0099312
670 SEC61A2 0.0066541
671 COA1 0.024469
672 THRB 0.00024732
673 COL6A5 0.022522
674 PTPRG 0.024532
675 HHAT 0.0022862
676 RDH12 0.018575
677 AASDH 0.024612
678 ESR2 0.0048614
679 RANBP1 0.024793
680 CPSF6 0.0034711
681 NAP1L5 0.02484
682 SEMA3D 0.024862
683 XPNPEP3 0.024869
684 GSTO1 0.0012319
685 PPAT 0.0076408
686 MPDZ 0.025027
687 SIGLEC11 0.025042
688 SPTSSB 0.025111
689 NPNT 0.022522
690 STIM1 0.013145
691 ADAP2 0.02537
692 PAIP1 0.0057207
693 LSM3 0.0013045
694 ACSS1 0.006387
695 HOXC5 0.025463
696 MTA3 0.02085
697 REN 0.0068536
698 LIAS 3.3088e-07
699 HLA-DQA1 0.0013631
700 GTF2F1 0.0084834
701 DYNLT1 0.025927
702 TSFM 0.025931
703 SDHB 0.0039132
704 CRYAB 0.0054795
705 NFXL1 0.026134
706 GNG2 0.0013631
707 TEX30 0.026517
708 RELA 2.2596e-06
709 ZNF521 0.026869
710 KCTD13 0.015118
711 BATF3 0.026983
712 ZAN 0.027099
713 GPD1L 0.00012572
714 CHST3 0.027263
715 MROH9 0.02727
716 BCAM 0.027336
717 TMEM63B 0.027411
718 CASZ1 0.027563
719 CLK1 0.027593
720 POLK 0.017493
721 POLD3 0.020217
722 RNF5 0.027865
723 FNBP1 0.00084448
724 DLG4 0.00049584
725 ZBTB16 0.027983
726 GRIN1 8.3169e-05
727 WHAMM 0.0046696
728 TYROBP 0.00036077
729 SPECC1L 0.02805
730 MLXIPL 0.00093368
731 NOB1 0.0069409
732 NSMCE2 0.028142
733 ARMC6 0.01295
734 TRIM26 0.02823
735 TRIM27 0.028352
736 CNTNAP1 0.028364
737 SDS 0.0083296
738 TRAF5 0.0021769
739 ASPDH 0.028424
740 BLVRA 0.028494
741 TRPM5 0.028504
742 CYP1A2 2.0125e-06
743 ZNRD1 0.007758
744 OS9 0.0017509
745 EFR3B 0.028628
746 ATAD2B 0.012478
747 TRIM4 0.028817
748 CRB3 0.028947
749 DES 0.028983
750 TMEM219 0.029013
751 MLF1 0.023966
752 DNER 0.029106
753 ST6GAL1 0.0036206
754 GRIN2A 1.1382e-05
755 CDC16 1.223e-06
756 IKZF4 0.029192
757 CEP97 0.010897
758 DVL2 0.00625
759 ITPKC 0.029388
760 DST 0.012791
761 TAAR6 0.022566
762 TRIT1 0.029468
763 FGF8 0.0027275
764 HCN4 0.0014513
765 EDC4 0.00022842
766 KIAA0586 0.029617
767 ZBTB48 0.029619
768 SLC35B1 0.02962
769 FUT7 0.0018891
770 RFC2 0.0024006
771 FBXO24 0.029911
772 EGFLAM 0.029915
773 FOXN3 0.02996
774 MTMR10 0.013614
775 TGM1 0.00015135
776 MYO1F 0.0046696
777 MAP2K7 0.00038524
778 GLYCTK 0.0096463
779 PTGER2 0.030427
780 LRP5L 0.03044
781 PAPOLB 0.0055063
782 OPRD1 0.0068536
783 NSD1 0.014066
784 TVP23B 0.030555
785 EPO 0.030603
786 SLC45A1 0.030673
787 APIP 0.010985
788 PSPC1 0.030837
789 DPYSL5 0.030948
790 RRAGD 0.0026618
791 PDP2 0.006387
792 ARMC10 0.018195
793 POU3F1 0.03111
794 MSRA 0.017221
795 AP4M1 0.031276
796 TRMT2A 0.011248
797 CLPP 0.00027064
798 SIGLEC6 0.031294
799 NOP56 0.0054781
800 PIP 0.0015713
801 MMACHC 0.0027511
802 FSD2 0.031512
803 CYP2A7 0.031527
804 MAP7 0.031549
805 L3HYPDH 0.031559
806 EFEMP2 0.0044144
807 FAM83H 0.031625
808 EIF2AK1 0.018496
809 KIF5A 0.014304
810 FCRL1 0.031807
811 FERMT2 9.2956e-11
812 TCF4 0.013048
813 RGS3 0.0051513
814 TNIP1 0.031889
815 WRN 0.010961
816 PLXNC1 0.024862
817 ARL4C 0.0017641
818 TLX3 0.032083
819 YAE1D1 3.3088e-07
820 PLA2G4D 0.0011533
821 MFAP1 0.0044144
822 DOC2A 0.019377
823 SERAC1 0.032292
824 ASB4 0.032293
825 PTPRF 0.03248
826 MRPS23 0.032564
827 MYL2 0.0063176
828 EXOSC8 0.0065978
829 CST2 0.032592
830 HLA-G 0.020029
831 PER3 0.012443
832 DTWD1 0.03302
833 PHACTR3 0.033046
834 C2orf54 0.033049
835 CYP2E1 0.0083437
836 KLHL11 0.017221
837 DUSP28 0.033167
838 PTX4 0.033184
839 PSPN 0.0048614
840 FOXA3 0.033224
841 GRAP 0.0041193
