#N E pmin p1min pmax wmin wmax wave
14793 175529 1.2491e-61 1.2491e-61 0.99268 0 4294967294 905342.743200508
#nodeindex nodename nodeweight
530 IL15RA 0.012832
531 EVX1 0.015403
532 PARP11 0.015504
533 EME2 0.000391
534 SLC5A2 0.010251
535 FEN1 3.2905e-07
536 EPB41L5 0.01574
537 IGF2 8.9647e-09
538 B3GALNT2 0.00080998
539 DPY19L2 0.015917
540 STRIP2 0.0023592
541 ABHD1 0.016034
542 RERE 0.0083779
543 LRRC8B 0.016114
544 BEND3 0.016124
545 UGT2A2 0.0036004
546 POP7 0.014372
547 SUPT20H 0.0028671
548 FITM2 0.016226
549 NIP7 0.00042763
550 DEFB134 0.0035851
551 LMNB1 2.0555e-06
552 HEATR4 0.016396
553 ATP1A4 0.016402
554 COMMD4 0.016445
555 LEMD3 0.016371
556 HK1 0.0075441
557 FAM184A 0.016527
558 TMEM18 7.5483e-11
559 THOC5 0.0014796
560 NUFIP2 0.016575
561 POU3F1 0.01663
562 SIRPG 0.016653
563 ROBO2 0.01673
564 PAFAH1B2 0.016752
565 FANCC 0.015539
566 SLC29A4 0.016828
567 FAM57B 0.017001
568 GSG1 0.017015
569 CSNK1G1 0.0027348
570 CALB2 0.0027782
571 G6PC2 0.017062
572 KBTBD6 0.017081
573 PSRC1 0.017089
574 CBL 0.01496
575 NUP133 0.00051774
576 PDZRN3 0.017189
577 BCL7B 0.017239
578 BMF 0.017432
579 DNAJC12 0.017435
580 ATP6V0E2 0.017489
581 C1orf186 0.017558
582 MRPS30 0.0056739
583 TESPA1 0.0033803
584 ATP1A2 0.016402
585 SUDS3 0.0026601
586 ATF7IP2 0.018002
587 SLMAP 0.0023592
588 UBE2G1 0.00029001
589 ZNF575 0.00021704
590 EMC3 0.0013905
591 BTN3A1 0.018458
592 GIN1 0.018462
593 SENP1 0.00056538
594 CCDC61 0.00061857
595 HINFP 0.018539
596 PHF23 0.018547
597 SNRNP27 0.00051774
598 APIP 0.018616
599 KLHDC2 0.018617
600 ARF6 0.0046833
601 DCUN1D2 0.00029001
602 RAD51AP1 3.2905e-07
603 RAB29 0.01397
604 SEC31B 0.018758
605 SEMA6A 0.0011904
606 MAPRE3 2.0555e-06
607 PTK2 1.0348e-05
608 TRMT10C 0.018946
609 STRC 0.0094357
610 ZFPM1 0.0083828
611 ATP8B4 0.019525
612 ARMC10 0.0064947
613 PHLPP1 0.01964
614 NAGPA 0.016051
615 MTMR9 0.019824
616 WDR90 0.018491
617 VDR 0.0063374
618 TMPRSS2 0.019888
619 SLC37A4 0.020036
620 SLC46A3 0.020073
621 CPA1 0.00074788
622 PCK1 0.00017567
623 TUBA1B 3.2905e-07
624 TOP1 0.000391
625 YLPM1 0.02032
626 RBM38 0.020332
627 JAG2 0.020464
628 SCD5 9.0074e-07
629 AP4S1 0.014111
630 C1orf141 0.020477
631 C1orf174 0.020604
632 CLEC3B 0.020686
633 PBRM1 8.8854e-05
634 STOML1 0.020885
635 UNK 0.0068592
636 GTPBP8 0.021076
637 DHRS4L2 0.021106
638 DAB2 3.9363e-06
639 GGT1 0.0072719
640 EPS8L1 0.021262
641 RECQL 0.000391
642 PLA2R1 0.021377
643 HIF1AN 0.02144
644 SNRNP25 0.00051774
645 TYRO3 0.021544
646 NDUFA8 0.0027168
647 XKR6 0.0064048
648 TENM2 0.021705
649 KCNH6 0.021711
650 DCAF5 0.021718
651 DTNB 0.021747
652 MCF2L2 0.021777
653 TEX12 0.021805
654 WNT8B 0.0067703
655 CNTD2 0.021948
656 PFKFB4 0.016495
657 CD58 0.022165
658 FADS1 9.0074e-07
659 HMG20A 0.022433
660 DOK4 0.022442
661 MFAP1 6.2436e-05
662 TMIGD1 0.022517
663 SLC22A18 0.022635
664 FGF7 0.022661
665 UNC5C 0.00029663
666 FAM122A 0.022746
667 HBP1 1.2491e-61
668 PAX6 0.00057367
669 ANKRD40 0.0018132
670 FCRL4 0.023
671 TAS2R60 0.023009
672 PSMD6 0.00461
673 MMP8 0.00018069
674 LRIG3 0.023148
675 PDSS2 0.012593
676 XRCC1 0.015633
677 WDPCP 0.011111
678 OPLAH 0.020476
679 GIGYF2 0.023321
680 LTC4S 0.021253
681 PLAU 0.011005
682 TRHR 0.02339
683 ATXN7 0.0028671
684 INS-IGF2 0.015791
685 UBE2E2 0.00016211
686 MB 0.023668
687 SSH1 9.9915e-05
688 KIF2B 0.023913
689 GRM5 0.0066924
690 MSRA 0.023974
691 NUBP2 0.024069
692 ZNF205 0.021948
693 KLC1 0.015235
694 GLP2R 0.024208
695 BMP7 0.0083828
696 ULK4 0.024358
697 MYO1C 0.0026601
698 TWF1 0.024436
699 DENND6A 0.024516
700 GPR137B 0.024522
701 ADAM12 0.024525
702 BLMH 0.024577
703 OTUD7A 0.024851
704 SNX32 0.024863
705 ELMO1 2.1775e-05
706 ABCC2 0.025041
707 ING1 0.0028671
708 WDR76 0.025232
709 RHOT2 0.0038644
710 RPL24 0.0095829
711 ERBB2 2.1775e-05
712 NOTCH3 0.0011904
713 SLC25A3 0.008584
714 CEND1 0.025493
715 RPP14 0.016151
716 LRRC19 0.025519
717 CKMT1A 0.00024467
718 EXOSC8 0.010428
719 TUBE1 0.0021955
720 SS18 0.0049264
721 CHMP3 0.00037626
722 CD63 0.00018069
723 PKHD1 0.0011904
724 IRS2 0.00090589
725 VPS72 0.0026601
726 TBC1D14 0.0017153
727 ABCF1 0.016575
728 SNX18 0.011795
729 TMED7 0.0018132
730 RBM23 0.022513
731 HIST2H2BE 1.2491e-61
732 ZSCAN21 0.026423
733 ACADSB 0.0041197
734 UTS2 0.026451
735 CCL4 8.9647e-09
736 RGS11 0.00013649
737 NDST2 0.026546
738 ARF4 0.0014636
739 NFE2L1 0.010273
740 KLF11 0.026777
741 PKP4 0.026836
742 TMEM107 0.027088
743 RABEPK 0.027226
744 GLT8D1 0.027279
745 SYCE2 0.021805
746 PTDSS1 0.027306
747 YAP1 0.00039766
748 HAUS4 8.2038e-05
749 FBXL15 0.00029001
750 NLRX1 0.027468
751 YTHDF2 7.5483e-11
752 TIMM50 0.027512
753 SLCO5A1 0.0015543
754 PLCL2 0.027569
755 CCDC146 0.019864
756 SUN5 0.015917
757 AP3M2 0.014111
758 MRGPRX3 0.027773
759 NSMF 0.0097553
760 UNC45B 0.027896
761 DDX18 0.00042763
762 NCAPH 3.2905e-07
763 ACHE 0.00013524
764 UACA 0.028094
765 LPIN3 8.9971e-05
766 PCLO 1.0348e-05
767 QRICH1 0.028209
768 CFDP1 0.0026601
769 SNTB2 0.021747
770 TGFBR1 0.0018132
771 IGF1 8.9647e-09
772 VPS26A 0.024863
773 BMPR1B 0.00029663
774 POLR3GL 0.028548
775 SSR1 0.028704
776 TNNC2 0.028782
777 VPS4A 0.00037626
778 CA3 0.028806
779 PRL 0.0053796
780 LCN12 0.028972
781 GLI2 0.00029001
782 FRMD8 0.0012732
783 MFHAS1 0.029376
784 CCNB1 3.2905e-07
785 CAMK2G 0.003351
786 PHACTR4 0.029824
787 MRPS31 0.0056739
788 SRI 0.029976
789 MVP 0.03006
790 SUCLG2 0.008712
791 EXT1 0.026546
792 MDM4 0.0075923
793 NAV1 0.030453
794 NRBF2 0.030546
795 ADORA1 0.030623
796 DLG2 0.0035024
797 CCDC114 0.019864
798 PRR22 0.030704
799 ZMIZ2 0.030738
800 RIOK3 0.030741
801 S100A10 0.0064597
802 ISCA2 0.031047
803 PLAT 0.0060136
804 HOXC5 0.031284
805 TRAPPC4 0.031317
806 RPL27A 0.0095829
807 ARHGEF3 0.031835
808 KCNJ9 0.031841
809 KIFC3 3.2905e-07
810 NOTCH4 0.0051417
811 BOLA1 0.031047
812 AQP8 0.032326
813 FAM173A 0.032342
814 LRRC6 0.030652
815 OR13C8 0.032465
816 SLC6A4 0.0027782
817 BRMS1 0.00026765
818 GRM4 0.032959
819 GUCA2A 0.022517
820 GPAM 8.9971e-05
821 CABP1 0.033144
822 SPCS1 0.0018464
823 CDKN2AIP 0.033246
824 PROX1 0.0025676
825 ADCY10 0.033568
826 HYAL1 0.033586
827 TYW1 0.00042763
828 AKAP8L 0.033642
829 FGFR4 0.015791
830 GOSR1 0.0051375
831 SLC25A37 0.0046054
832 RNF26 0.020036
833 RPL35 0.0095829
834 TLE1 1.2491e-61
835 KIAA1456 0.033993
836 ZDHHC13 0.034064
837 CAND1 0.00029001
838 ZNF79 0.034147
839 RNF135 0.0004348
840 BPI 0.03423
841 PTPN6 0.00039766
842 CLCN7 0.010875
843 HLA-DOB 0.01496
844 ACTA1 9.9915e-05
845 GP1BB 0.034979
846 DNTTIP2 0.0014681
847 TNNT2 0.0083828
848 OAS2 0.00048913
849 PTPN4 0.00039766
850 ZMAT5 0.00051774
851 TXNDC5 0.0060118
852 SFXN2 0.035161
853 SCMH1 0.0002614
854 ANKRD28 0.014107
855 APBA1 0.0046011
856 RBM25 6.2436e-05
857 PSMB7 0.00026765
858 PHF13 0.035428
859 COQ9 0.035437
860 UHRF1 3.2905e-07
861 FANCD2 0.000391
862 RNF14 0.00098893
863 PLSCR1 0.035647
864 PER3 0.00017567
865 PHLDA2 5.2603e-07
866 KCNJ13 5.2603e-07
867 ACTB 0.00017567
868 DEFB135 0.0035851
869 SCNM1 0.036094
870 AGBL5 0.036164
871 P2RX6 0.0035024
872 CDCA3 3.2905e-07
873 IFNA17 0.03429
874 NELFE 0.0063225
875 COL7A1 0.004086
876 GTF3C1 0.036652
877 BTN1A1 0.036687
878 USP20 0.036725
879 C9orf40 0.036744
880 ZNF213 0.036765
881 RCE1 0.036853
882 ZBTB38 0.03691
883 ACACA 8.9971e-05
884 HOXC8 0.036997
885 RBMS1 0.014534
886 INSR 0.0033803
887 PDCD1 0.0045015
888 CTSW 0.037089
889 MAST2 0.037138
890 RAB30 0.00571
891 LHFPL5 0.037285
892 TFB2M 0.0014681
893 TCP10L2 0.037373
894 PPARA 0.00026765
895 PIP5K1A 0.000771
896 CCND2 2.3344e-05
897 MRPS23 0.0056739
898 MAP3K6 0.0022002
899 PI4KB 0.000771
900 DENND1C 0.037595
901 PELO 0.0095785
902 SCN8A 0.0049775
903 PHF14 0.022433
904 FAM229B 0.037782
905 CHCHD3 0.0019141
906 CCDC84 0.020036
907 BASP1 0.013442
908 WBP2 0.027334
909 SCARA5 0.038349
910 GMNC 0.038421
911 CAMKK2 1.0348e-05
912 ALX4 0.03849
913 CATSPER1 0.016402
914 PPP4C 0.038791
915 WIF1 0.01647
916 TMEM170A 0.038872
917 PDHX 0.008712
918 MEP1B 0.03894
919 CFTR 5.2918e-05
920 PRKAR2A 5.2918e-05
921 KIF23 3.2905e-07
922 SLC12A9 0.039111
923 EPO 0.0033803
924 SETD9 0.03921
925 PM20D1 0.039231
926 KCNJ8 0.0070142
927 TAOK3 0.010152
928 ALDH3B1 0.0036004
929 TFRC 0.0064597
930 FBXW7 0.00029001
931 OTUD7B 0.039552
932 TUBA1A 2.0555e-06
933 GMEB1 0.039595
934 KDM4E 0.039605
935 KIF24 0.0036842
936 ECSIT 0.014975
937 SPRYD7 0.040063
938 SEC61G 0.006107
939 WDR6 6.7607e-06
940 KHNYN 0.040263
941 PITPNA 0.0033803
942 MMAB 0.017098
943 TAC1 0.0027782
944 SPINK5 0.040462
945 LAMA1 0.0082151
946 PAM 0.040585
947 NDUFA11 0.0027168
948 TRIM6-TRIM34 0.007167
949 ABCC3 0.04074
950 SLC35C1 0.04084
951 MYO18A 0.04084
952 DNMT3A 0.0022108
953 COX4I2 0.0013905
954 TUBGCP4 8.2038e-05
955 SLC41A1 0.0030745
956 NCF2 0.0014636
957 NPAS3 0.041222
958 ALS2CL 0.04138
959 HOXC6 0.041515
960 CCDC180 0.041538
961 CPN1 0.0039178
962 NEMF 0.025288
963 TNFRSF18 0.037075
964 WFDC9 0.041963
965 EXPH5 0.042021
966 PAM16 0.0019141
967 RRS1 0.00042763
968 MRS2 0.041149
969 SMG5 0.0026252
970 FBXW2 0.00029001
971 HINT3 0.042243
972 IGSF8 0.0069795
973 DUSP27 0.042545
974 CD101 0.0033803
975 CACNA2D2 0.00083352
976 LY6G6F 0.042789
977 TMOD4 0.0095556
978 FECH 0.0046054
979 ARC 0.010017
980 RXRG 0.00017567
981 NEK4 0.04296
982 SF3B2 6.2436e-05
983 RALBP1 0.0014636
984 BTBD19 0.043353
985 DEGS1 0.010755
986 TMCO5A 0.043613
987 CCL22 0.0073477
988 PREB 0.016034
989 TBC1D21 0.043696
