#N E pmin p1min pmax wmin wmax wave
14527 152820 2.9689e-18 2.9689e-18 0.99823 0 2147483648.22813 56210.4023760291
#nodeindex nodename nodeweight
541 PSTPIP1 4.1654e-05
542 ZBTB39 1.8352e-05
543 PYGB 0.0017952
544 ILF2 4.3642e-07
545 GAB1 5.4495e-10
546 ZSCAN21 0.0055554
547 NABP2 0.0055787
548 SAA4 4.7727e-11
549 SHISA4 0.0056547
550 TMPRSS2 0.00054008
551 LSM4 0.00015138
552 PPP2CB 1.4715e-05
553 CREBRF 0.0058075
554 COL4A4 8.0523e-10
555 PLXND1 4.6535e-05
556 AP3D1 0.0005315
557 VPS33A 8.9715e-05
558 CAMK2G 0.00027448
559 DCLRE1B 0.0059514
560 OSM 5.4495e-10
561 LCE5A 0.0060043
562 SLC6A4 0.00034267
563 KY 0.0054436
564 SORT1 1.185e-11
565 GATAD2B 2.0497e-07
566 RBMS2 0.0061351
567 OR2Z1 0.0061578
568 ADAMTSL4 0.0062058
569 NDUFAF6 0.0062243
570 BCL3 1.4715e-05
571 CHTOP 0.0013354
572 CCDC24 0.0063714
573 GAB2 4.7727e-11
574 NCOA6 7.7707e-10
575 GNAI3 5.3966e-06
576 RBM33 0.0064979
577 PAFAH1B1 0.0065972
578 SSH2 0.0066435
579 NEURL1 0.0066454
580 KRTCAP2 0.006725
581 ASPRV1 0.0067644
582 ARL3 0.0067683
583 KANSL1 2.5603e-08
584 CALR 0.0001024
585 GTF2IRD1 0.0068237
586 MAPKAP1 0.00060809
587 VCL 2.4499e-08
588 OARD1 0.0068586
589 SYNPO2 0.0068985
590 TSPAN3 0.006904
591 ATXN7L2 0.0069676
592 GFI1 0.0069849
593 TUBG1 0.00049966
594 NARS2 0.0046231
595 FAF1 0.0070693
596 ZNF74 0.007081
597 TMEM97 0.0070988
598 KCNH1 0.0071234
599 DENND4B 0.0071443
600 DNALI1 0.007177
601 ST6GALNAC5 0.007212
602 SPR 0.0016944
603 DMPK 0.00094852
604 FGF5 9.325e-06
605 CLOCK 8.7701e-09
606 GATAD1 2.0989e-06
607 METTL8 0.0074854
608 DHODH 0.00064893
609 GDPD4 0.0075154
610 ARAP3 8.1863e-05
611 CTSC 0.0076083
612 YWHAQ 5.9917e-05
613 PPCS 0.0076712
614 ACTN1 2.4499e-08
615 DCAF10 0.0013915
616 DHX8 0.00015138
617 C1GALT1 0.00011262
618 SFTPB 0.0003852
619 CSTF3 0.00064539
620 CCDC92 0.0041039
621 MAPKAPK2 0.0078223
622 SIGLEC1 0.0078244
623 PPHLN1 0.0079019
624 PRSS57 0.0079346
625 MMP14 0.0014376
626 SIDT2 0.007998
627 NETO2 0.0079991
628 KCNK3 3.9045e-06
629 HIC1 0.0017017
630 MAPT 4.7727e-11
631 ADORA2A 0.00089833
632 DMXL1 0.008183
633 WBP2 0.0082226
634 PCBP2 0.0007384
635 NDE1 0.0032125
636 TCTEX1D4 0.0083122
637 MPL 5.4249e-07
638 SCARB1 1.9431e-11
639 SLC7A7 0.0084166
640 SHF 0.0084231
641 NSF 1.3801e-05
642 TP53INP2 0.008468
643 GK5 0.0085301
644 KDM5A 8.7701e-09
645 DEF8 0.0085609
646 DPYSL5 0.0086203
647 GDF15 0.0086562
648 PCOLCE 0.00015986
649 AAK1 0.00029701
650 TTC25 0.0087353
651 ZYX 2.4499e-08
652 TIMP3 0.0079843
653 C3orf58 0.0087696
654 SCAPER 0.0087954
655 ERCC3 1.755e-05
656 MAP4 0.0088733
657 RAD23A 0.0017017
658 OVGP1 0.0089307
659 EPO 5.4249e-07
660 COL6A3 0.0020965
661 VAT1 0.0090823
662 KLF7 0.0091403
663 ANAPC2 0.0047129
664 UBA7 6.3077e-06
665 IMP3 2.4697e-15
666 CARHSP1 0.0092753
667 SEC24C 7.4397e-12
668 SF3A2 0.0013354
669 RNF8 0.0012381
670 ZDHHC21 0.0093667
671 NEFH 0.009386
672 GIMAP7 0.009467
673 KIAA0391 0.0001175
674 AGMAT 0.0095134
675 PHOX2A 0.0095182
676 MCM3 5.3262e-05
677 CALCRL 0.0095398
678 KLF12 0.0096012
679 PAFAH2 0.0065972
680 AMPD2 1.7607e-05
681 PROSER3 0.0096892
682 PRDM16 0.0097001
683 ATXN3 0.0017017
684 PCSK9 4.7727e-11
685 RBM18 0.0098245
686 CD2AP 9.325e-06
687 DAGLB 0.0039192
688 HMG20A 0.0098489
689 ARVCF 0.0098945
690 AGXT 2.402e-05
691 ERMAP 0.0099321
692 TXNL4B 0.0019863
693 SLC1A7 0.0084166
694 FN1 6.3973e-09
695 AARSD1 0.01014
696 SNX10 0.010147
697 HS3ST1 0.01016
698 MAPK9 7.7707e-10
699 HSD17B1 4.5502e-07
700 POLR1A 2.4697e-15
701 MYBL2 0.0011338
702 STK19 0.010249
703 DNAJA3 0.010252
704 PAX9 0.010253
705 SSSCA1 0.003211
706 SPAG9 0.010376
707 ERVW-1 0.01002
708 EXTL2 0.010432
709 MSTO1 0.010486
710 MED1 7.7707e-10
711 STRN4 0.0057876
712 ZCRB1 0.0019863
713 ROBO4 0.010654
714 MAFK 0.010757
715 RIMKLA 0.010792
716 TEKT4 0.010832
717 SAA2 0.010891
718 LRFN5 0.010924
719 MITF 2.7233e-10
720 SEC14L1 0.010947
721 TCF19 0.0095274
722 FDX1 0.011066
723 SLC36A4 0.011067
724 ACOX1 7.7707e-10
725 PRSS12 0.0018848
726 YAF2 0.011196
727 SFXN2 0.01123
728 B9D1 1.407e-06
729 ARHGAP25 0.011248
730 SLC39A1 6.5724e-05
731 BCL2L11 2.9752e-05
732 TP53I3 0.011374
733 EEF1E1 0.011435
734 LUC7L2 0.0013354
735 LAMC1 8.0523e-10
736 C6orf106 0.011498
737 MYO1F 0.00036931
738 MTF1 0.0008471
739 OLFM4 0.011551
740 PMFBP1 0.011582
741 RSU1 0.00013786
742 GLO1 0.011622
743 FOXA3 0.01168
744 CRB1 0.011738
745 PSMA5 1.4715e-05
746 ASH1L 2.0989e-06
747 ADAM15 0.011903
748 SH3BP5 0.00036732
749 CREB3L4 0.0058075
750 MMP25 1.3304e-06
751 VPS13A 0.012015
752 SERPINI2 0.012077
753 MED19 1.2087e-08
754 MYL3 0.00020517
755 FAM192A 0.012101
756 ABCA1 1.9431e-11
757 AIG1 0.012156
758 RNF38 0.012268
759 LPCAT2 0.0065972
760 LRCH1 0.012338
761 SIK3 0.012343
762 TBXAS1 0.012409
763 RGS14 0.0064761
764 SSFA2 0.012442
765 DGKH 0.01248
766 ANP32B 0.012484
767 GJD4 0.012495
768 BCL2L15 0.012541
769 FBXL20 0.012554
770 SLC15A4 0.012558
771 HSD17B12 0.0030601
772 ZMPSTE24 0.012568
773 SUPT6H 2.7233e-10
774 SLC45A1 0.012611
775 ADAM17 1.3304e-06
776 SCIMP 0.012635
777 GRXCR2 0.012696
778 ZNF143 0.012727
779 NINL 0.012744
780 CDKN2C 5.7892e-08
781 TMEM165 0.0077868
782 BDNF 4.7727e-11
783 FARSA 0.0046231
784 MAST3 0.012903
785 TAGLN 2.2199e-05
786 SF3B6 5.1512e-05
787 TOP1MT 0.013052
788 PFN4 0.0068457
789 MAP3K2 0.0048781
790 TP53INP1 0.013185
791 ADAM19 0.013212
792 TRIM51 0.013232
793 CDK12 0.0047129
794 BACH1 0.0025238
795 CCNE2 0.0011338
796 MSGN1 0.013383
797 CCDC153 0.013419
798 BAZ2B 8.6012e-06
799 CAMKK1 0.013633
800 PPARA 0.0001024
801 DALRD3 0.013939
802 BCL11A 0.014026
803 B4GALT2 0.00031537
804 CARS2 0.0070472
805 CFAP36 0.0067683
806 PLD1 8.1863e-05
807 ATXN7 1.3728e-07
808 NRXN2 0.014167
809 AANAT 0.014168
810 PHKB 0.014199
811 ZFAND3 0.014208
812 MED24 0.010564
813 PEAK1 0.014226
814 NDUFA12 0.014312
815 TSG101 2.4697e-15
816 FOSB 0.01017
817 SAYSD1 0.01435
818 TNFSF12 0.01435
819 AP1M2 0.00023683
820 ITGB5 8.0523e-10
821 AGPAT4 0.014116
822 REC114 0.014569
823 CTDSP1 3.0814e-05
824 NPTN 0.00090103
825 CCDC63 5.3958e-05
826 TSR1 2.4697e-15
827 ETNK2 0.014664
828 EEFSEC 0.0050357
829 LMLN 0.014697
830 ERAL1 3.8176e-05
831 TNXB 0.0045195
832 CPNE7 0.014766
833 SLMAP 0.010619
834 PIK3R1 1.7079e-09
835 TEX35 0.014801
836 HIST1H2BG 0.014887
837 PATE2 0.014922
838 NANOS1 0.014948
839 PAM16 0.014999
840 ADO 0.015005
841 GPR157 0.015009
842 MTX1 0.015031
843 SLC22A12 0.015104
844 CTRB2 0.0047905
845 CRTC2 0.011931
846 SLC10A2 0.015177
847 ARF5 0.015232
848 ZMIZ2 0.015303
849 CMTM6 0.015327
850 FDX1L 0.011066
851 CTSS 0.0044775
852 TIMELESS 8.7701e-09
853 ST5 0.0003983
854 GGT5 1.5694e-05
855 RBM23 0.015601
856 WIPF1 1.2494e-05
857 WWP2 2.9752e-05
858 ZNF10 0.015752
859 LTN1 4.9837e-05
860 NAA16 0.015835
861 C1orf27 3.0984e-14
862 RUNDC1 0.015886
863 KIAA1429 0.00022109
864 CTDP1 0.0016637
865 HEATR5A 0.016023
866 MARK3 1.3141e-06
867 TAF5 0.01416
868 PRMT5 2.7233e-10
869 TEX264 0.016195
870 TULP3 0.016198
871 GPIHBP1 4.7727e-11
872 AP4B1 4.1654e-05
873 SUZ12 3.0814e-05
874 ITSN2 4.1654e-05
875 NR2C1 0.0017017
876 KLRG1 0.00049116
877 GRM2 0.016437
878 NME7 0.0023282
879 S100A13 0.016606
880 TAC3 0.016658
881 TBR1 0.016669
882 SKOR2 0.016719
883 OVCA2 0.00094991
884 SCAF11 0.016737
885 LIPG 1.2087e-08
886 BMPR1A 2.9752e-05
887 FADS2 0.0035564
888 PARVA 0.0068457
889 OTUD3 0.016901
890 ZNF232 0.016905
891 ISG15 8.3034e-05
892 SMARCA5 4.6535e-05
893 MYO9B 0.00036931
894 SARDH 0.016939
895 STOM 0.00025054
896 CLPB 0.010252
897 TRMT10B 3.8176e-05
898 ERG 0.0057419
899 DISP1 0.017279
900 SPRYD4 0.0061351
901 SCAMP3 0.017302
902 ANGPTL4 7.7707e-10
903 CAB39L 0.017414
904 SIRT4 0.017474
905 OGDHL 4.8285e-05
906 SSNA1 0.0069977
907 RHBDF1 0.012618
908 ACAP1 0.014116
909 BTG4 0.017585
910 GPR61 0.017657
911 PLCE1 2.5889e-07
912 S100A1 0.01779
913 MARVELD2 0.00026342
914 SYT12 0.017817
915 CENPN 7.5967e-05
