#N E pmin p1min pmax wmin wmax wave
7723 65205 6.87e-14 6.87e-14 0.9971 0 2147483652.3 263475.691824751
#nodeindex nodename nodeweight
865 BLOC1S6 0.023371
866 PTPRH 0.051541
867 CD68 1.23e-05
868 COG3 1.38e-05
869 GFM1 0.00033165
870 ZNF350 0.020657
871 ALX3 0.051942
872 TSSK1B 0.052096
873 DNAJC28 0.052196
874 PSENEN 0.0061152
875 SAP30BP 0.0077818
876 USP6 0.0022752
877 BCAT2 0.00039871
878 DCTN4 0.007177
879 SOX6 0.00099137
880 GCC1 0.052481
881 RAB34 0.052481
882 SLC30A4 0.011322
883 TMTC4 0.052626
884 MUC13 0.00031537
885 PILRA 0.052747
886 PTBP3 0.052765
887 PTPN9 2.98e-05
888 RP9 0.05294
889 SPHK1 1.23e-05
890 PILRB 0.052747
891 CLCN1 0.0046609
892 RSC1A1 0.0088969
893 CDC25C 8.19e-05
894 CFTR 0.00039716
895 FAM160A2 0.053777
896 HAUS8 0.0015095
897 GBA 0.00258
898 IFI35 9.64e-05
899 UTS2 0.054626
900 GPATCH1 0.054703
901 ARMC8 2.21e-05
902 PCYT1A 0.01017
903 LAMB1 8.05e-10
904 GPS2 0.012122
905 MCM7 0.00025054
906 WNT9B 0.0010185
907 MMP3 4.77e-11
908 TRUB2 0.055686
909 TMEM115 1.38e-05
910 GRIN2C 0.056205
911 NR2F2 0.056207
912 RPN1 0.00039716
913 PTGS2 7.91e-06
914 SH2D2A 0.014794
915 PURA 0.00099137
916 PTS 0.0015025
917 RHOT1 0.056894
918 HOXA5 0.057106
919 KBTBD7 0.057301
920 CCDC181 0.016554
921 SCYL1 0.057412
922 MPDU1 0.02944
923 MS4A6E 0.057567
924 BCL7B 2.72e-10
925 COL24A1 0.0030455
926 TRMT13 0.057828
927 BPTF 2.72e-10
928 CNIH3 0.056205
929 RARRES1 0.058499
930 C1orf167 0.058655
931 GPR87 0.058673
932 INTS4 0.034788
933 COG6 1.38e-05
934 CD3G 0.0015025
935 MKRN3 0.058875
936 GTF2E1 2.72e-10
937 RLF 0.059251
938 CENPH 0.0033972
939 FPR2 0.059394
940 RPSA 0.00032287
941 C1orf146 0.059658
942 ACKR4 0.059943
943 HEPHL1 0.060221
944 WWTR1 2.98e-05
945 MEAF6 2.56e-08
946 PRCP 0.060411
947 KIR3DL1 0.06048
948 CCKBR 0.060634
949 ETS2 2.72e-10
950 POMGNT2 1.96e-05
951 SMKR1 0.0032063
952 TMEM258 0.006725
953 IVL 0.026133
954 PAFAH1B2 0.0065972
955 TRIP6 0.021133
956 PWP2 4.99e-05
957 PFN2 8.19e-05
958 ATP6V0B 0.00043428
959 PPARGC1B 2e-05
960 OR8K5 0.062717
961 ISG20 0.0037093
962 SLC35D2 0.063219
963 GCDH 0.0051832
964 SLC7A9 0.010016
